Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,LogReturns,RealizedVol,ParkinsonVol,GarmanKlassVol,SMA_20,SMA_50,RSI,VIX,VIX_Change,VIX_Low,VIX_High,VIX_Spike,RiskFreeRate,RiskFreeRateDaily,LowVolRegime,HighVolRegime,Bullish,Bearish,VolSpread,VolSpreadPercentile,PriceZScore,EarningsSeason
2020-03-31,61.947531717359034,63.61739674195396,61.0750298122147,61.630035400390625,197002000,0.0,0.0,-0.0020407090477158,-0.0020427941316071,1.0220541331067012,0.5722730308365042,0.6055140220403226,62.83989849090576,67.9988143157959,44.34517910117223,53.540000915527344,-0.062018234091951,False,True,False,0.0069800001382827,1.9123288050089796e-05,False,False,False,True,0.4866541239514278,,,False
2020-04-01,59.74203186534972,60.280073989764986,57.9558311223944,58.38723373413086,176218400,0.0,0.0,-0.0526172286806638,-0.0540520738812543,1.0171432003143142,0.5737017143943097,0.6070488986319931,62.09063873291016,67.9988143157959,47.88561346424848,57.060001373291016,0.0657452446315296,False,True,False,0.0063499999046325,1.739726001269197e-05,False,False,False,True,0.446543186581404,,,True
2020-04-02,58.24909322048442,59.41485006682693,57.41537005354861,59.36153030395508,165934000,0.0,0.0,0.0166868081858566,0.0165491130853195,1.0173363659462544,0.5753344890700797,0.6080685572635726,61.50909290313721,67.9988143157959,38.790878483912394,50.90999984741211,-0.1077813070077778,False,True,False,0.0062699997425079,1.7178081486323108e-05,False,False,False,True,0.5082363674721333,,,True
2020-04-03,58.845297125214294,59.548143090432646,57.91705333235699,58.50841522216797,129880000,0.0,0.0,-0.0143715143025932,-0.0144757847359889,1.0174338015801077,0.5739385683066928,0.608534318343708,60.93203182220459,67.9988143157959,49.65258896000056,46.79999923706055,-0.0807307134682792,False,True,False,0.0058700001239776,1.6082192120486742e-05,False,False,False,True,0.5494338092095021,,,True
2020-04-06,60.808416836837694,63.767644688716175,60.4400305164741,63.6125373840332,201820400,0.0,0.0,0.0872374023887654,0.0836399857545508,1.0323241782303112,0.5729865746948941,0.5994280576185436,60.88719444274902,67.9988143157959,53.82715123840395,45.2400016784668,-0.0333332817099364,False,True,False,0.0067599999904632,1.8520547919077414e-05,False,False,False,False,0.5799241614456432,,,True
2020-04-07,65.6314125205115,65.84954352590515,62.77155320925698,62.87576675415039,202887200,0.0,0.0,-0.0115821606900362,-0.0116497563559684,0.998474814908098,0.5670723300127295,0.5874946053478235,60.57321491241455,67.9988143157959,55.21241091919548,46.70000076293945,0.0322723039413055,False,True,False,0.0073600000143051,2.016438360083593e-05,False,False,False,False,0.5314748072787034,,,True
2020-04-08,63.677979447206575,64.80011298883151,63.31201906395062,64.48504638671875,168895200,0.0,0.0,0.0255945925695153,0.0252725347147483,0.9958998246871632,0.5646384925880581,0.5837843589751109,60.45978984832764,67.9988143157959,58.37199972122816,43.349998474121094,-0.0717345232139028,False,True,False,0.0076399999856948,2.0931506810122972e-05,False,False,False,False,0.5623998399459522,,,True
2020-04-09,65.12246785230607,65.45450156620154,64.15302289668575,64.95038604736328,161834800,0.0,0.0,0.0072162413880247,0.0071903289039551,0.924819540439933,0.5364895548451802,0.5498680554897813,60.6992431640625,67.9988143157959,67.06595676010208,41.66999816894531,-0.0387543336634418,False,True,False,0.0072899997234344,1.9972601982012183e-05,False,False,False,False,0.5081195587504799,,,True
2020-04-13,65.02793193786948,66.33426233514128,64.42687350884506,66.2251968383789,131022800,0.0,0.0,0.0196274551791886,0.0194373205593946,0.8233119830364387,0.4950193512493508,0.502733205051549,60.64204559326172,67.9988143157959,71.45365818611887,41.16999816894531,-0.0119990406040532,False,True,False,0.007490000128746,2.0520548297934335e-05,False,False,False,False,0.4116120013469856,,,True
2020-04-14,67.86115729295196,69.86063782033358,67.3885498461501,69.5698013305664,194994800,0.0,0.0,0.0505035039812706,0.049269576834024,0.684686833979734,0.4736546153738515,0.4701558837884156,61.185420227050784,67.9988143157959,69.09040261721235,37.7599983215332,-0.0828273014105763,False,True,False,0.0075199997425079,2.0602739020569685e-05,False,False,False,False,0.3070868507644019,,,True
2020-04-15,68.44280621954762,69.39528402750159,68.01382952800463,68.93479919433594,131154400,0.0,0.0,-0.0091275542560945,-0.0091694656064613,0.6749989207017403,0.4459742483439843,0.4332824848808957,61.56798763275147,67.88490867614746,68.27272700394121,40.84000015258789,0.0815678487278499,False,True,False,0.0063800001144409,1.747945236833128e-05,False,False,False,False,0.26659891917586137,,,True
2020-04-16,69.64975849579653,69.84849644250897,68.43068203167357,69.48252868652344,157125200,0.0,0.0,0.0079456167072218,0.0079142165143892,0.6648435388302841,0.4336928173078357,0.4202933380291265,62.05295200347901,67.73268074035644,64.74271400305824,40.11000061035156,-0.0178746214375337,False,True,False,0.0060900002717971,1.6684932251499123e-05,False,False,False,False,0.2637435327267685,,,True
2020-04-17,68.99780771504257,69.54554637079254,67.1001154570163,68.53974151611328,215250000,0.0,0.0,-0.013568694004555,-0.0136615900084558,0.6670586957472349,0.431463194418198,0.4174972349407412,62.51368026733398,67.54902442932129,69.69658652098906,38.150001525878906,-0.0488655959772491,False,True,False,0.0065399998426437,1.7917807788065037e-05,False,False,False,False,0.2855586804884458,,,True
2020-04-20,67.36429382895744,68.26829630867668,67.09769504818215,67.11708068847656,130015200,0.0,0.0,-0.0207567288140744,-0.0209751778553362,0.6219896026144331,0.3776386537195959,0.3761627534095403,63.091589736938474,67.3187328338623,62.59676640697365,43.83000183105469,0.1488859784533107,False,True,True,0.0062599998712539,1.715068457877799e-05,False,False,False,False,0.18368958430388627,,,True
2020-04-21,66.95953507438317,67.19462567466853,64.32991524140354,65.0424575805664,180991600,0.0,0.0,-0.030910508720418,-0.0313983170940685,0.629374217108509,0.3572513275058981,0.3434099873779491,63.62478370666504,67.06832466125488,57.34551078933945,45.40999984741211,0.0360483219336293,False,True,False,0.0057099997997283,1.5643835067749022e-05,False,False,False,False,0.17527421863438797,,,True
2020-04-22,66.31243213683946,67.35216356380498,65.97070941666404,66.9159164428711,116862400,0.0,0.0,0.0288036296904077,0.0283966025766502,0.5372788904236592,0.339917634646309,0.331674610950413,63.978872299194336,66.84801811218261,69.50875735000133,41.97999954223633,-0.0755340303171406,False,True,False,0.0061900001764297,1.6958904592958214e-05,False,False,False,False,0.11747889500129588,,,True
2020-04-23,66.86017582115733,68.28526070625729,66.61781464739953,66.6565933227539,124814400,0.0,0.0,-0.0038753578207149,-0.0038828864769533,0.5368401109688092,0.322966875576636,0.310722205558023,64.33647537231445,66.63192848205567,67.25120993022321,41.380001068115234,-0.0142924840558283,False,True,False,0.006129999756813,1.679451988167959e-05,False,False,False,False,0.12304010028765688,,,True
2020-04-24,67.18253391260136,68.59065202523993,67.13405870953471,68.5809555053711,126161200,0.0,0.0,0.028869794969859,0.0284609133449978,0.5158225422296626,0.3091600404208672,0.3053462476172362,64.63373222351075,66.41753608703613,72.67071188852881,35.93000030517578,-0.1317061532687796,False,True,False,0.0059600001573562,1.6328767554400718e-05,False,False,False,False,0.15652253917790482,,,True
2020-04-27,68.29737639564895,68.96145104694212,67.84901413734978,68.6294174194336,117087600,0.0,0.0,0.0007066380703708,0.0007063885192442,0.4863545615924568,0.3019764580554706,0.2983065936062906,65.0630750656128,66.21540672302245,64.61861839830954,33.290000915527344,-0.0734761861181543,False,True,False,0.0065600001811981,1.7972603236159233e-05,False,False,False,False,0.15345455243718337,,,True
2020-04-28,69.09230748444654,69.27407833141618,67.42486912778243,67.51696014404297,112004800,0.0,0.0,-0.0162096272592809,-0.0163424404578425,0.4861849521888638,0.3030607998686474,0.2976053536031168,65.35111999511719,65.99064079284668,63.23415934451664,33.56999969482422,0.0084108973144028,False,True,False,0.0061000001430511,1.671232915904424e-05,True,False,False,False,0.1504849552406216,,,True
2020-04-29,69.00751259495229,70.2047776093199,68.80393005840862,69.7345962524414,137280800,0.0,0.0,0.0328456154374732,0.0323177263424719,0.4952591727212214,0.2934843529373006,0.2832722411291045,65.75634803771973,65.83906806945801,64.46694445460673,31.229999542236328,-0.0697050990128149,False,True,False,0.0062699997425079,1.7178081486323108e-05,True,False,False,False,0.18295917729885808,,,True
2020-04-30,70.27504532581419,71.3826376879092,69.88484737820362,71.2057113647461,183064000,0.0,0.0,0.0210959149599032,0.0208764769444829,0.4448102190777475,0.2848691814373941,0.2739605628922302,66.39727191925049,65.69452369689941,66.33326719529288,34.150001525878906,0.0934999047852525,False,True,False,0.0062199997901916,1.704109531559356e-05,True,False,True,False,0.10331020381895845,,,True
2020-05-01,69.37590385770176,72.46600961904917,69.2789608424837,70.05936431884766,240616800,0.0,0.0,-0.0160990884569126,-0.0162300866517679,0.4537370529045891,0.2915783867242287,0.2858147176017563,66.93216361999512,65.5431453704834,60.07900318644045,37.189998626708984,0.0890189448022824,False,True,False,0.0064200001955032,1.758904163151571e-05,True,False,True,False,0.08183706663749923,,,False
2020-05-04,70.08360206516988,71.17907219230422,69.39287106137577,71.05062103271484,133568000,0.0,0.0,0.0141488111333107,0.0140496509430302,0.4457284331292182,0.2905991554660739,0.2831009357224878,67.55927391052246,65.44673408508301,54.44231133668954,35.970001220703125,-0.0328044488049452,False,True,False,0.0063700002431869,1.7452055460786166e-05,True,False,True,False,0.08602842092218699,,,False
2020-05-05,71.51109377618626,72.95071986963468,71.36567557958281,72.11699676513672,147751200,0.0,0.0,0.0150086757430434,0.0148971599873127,0.341555497532768,0.2712701270878257,0.2731965920990896,67.98449687957763,65.44372871398926,59.30543601111395,33.61000061035156,-0.0656102454896004,False,True,False,0.006570000052452,1.8000000143704348e-05,True,False,True,False,0.005455491429252335,,,False
2020-05-06,72.81984880576161,73.49361268962589,72.43449536031221,72.86105346679688,142333600,0.0,0.0,0.0103173556170583,0.0102644949806862,0.3349506364112306,0.2532409316350361,0.2654816100079905,68.48376121520997,65.50456108093262,59.76738953980802,34.119998931884766,0.0151740051256092,False,True,False,0.0071100002527236,1.94794527471882e-05,True,False,True,False,-0.006249352907617078,,,False
2020-05-07,73.48875908671029,73.9613663577404,73.18580760432597,73.61478424072266,115215200,0.0,0.0,0.0103447690921634,0.0102916281414175,0.3283986952660305,0.2493654795062138,0.2617976303771895,68.94024810791015,65.55831672668457,64.83421792069934,31.440000534057617,-0.0785462626530951,False,True,False,0.0063099998235702,1.7287670749507537e-05,True,False,True,False,0.013998689925454333,,,False
2020-05-08,74.27581328278134,75.42042272236431,73.94773843502071,75.36695861816406,133838400,0.205,0.0,0.0238019359224328,0.0235230859581289,0.3338793278218123,0.2492332184662656,0.2597026579225269,69.4610767364502,65.73984321594239,73.65844159822167,27.979999542236328,-0.1100509202623332,False,True,False,0.0068199998140335,1.8684930997352076e-05,True,False,True,False,0.05407933239944901,,,False
2020-05-11,74.87360657393343,77.04860623178763,74.66460790935133,76.5528564453125,145946400,0.0,0.0,0.015734983192789,0.0156124718165718,0.3323131693360281,0.2504758678591453,0.2598690008588087,69.97745971679687,65.94586341857911,84.78165144552086,27.56999969482422,-0.0146533185889873,False,True,False,0.0072600001096725,1.989041125937684e-05,True,False,True,False,0.056613172387785904,,,False
2020-05-12,77.23817575538389,77.6901917346119,75.55650039805452,75.67800903320312,162301200,0.0,0.0,-0.0114280178785274,-0.0114938194764254,0.2967796832959713,0.2456907777531298,0.255388861390572,70.28287010192871,66.01102485656739,78.1774786264183,33.040000915527344,0.1984041088593127,False,True,True,0.0067799997329711,1.8575341734167647e-05,True,False,True,False,-0.033620325859302136,,,False
2020-05-13,75.85784476081635,76.78131490249868,73.68526961866718,74.76426696777344,200622400,0.0,0.0,-0.0120740764338659,-0.0121475601927586,0.298736534918178,0.2573420574153692,0.2693917084676806,70.57434349060058,66.10391105651856,75.01988285478711,35.279998779296875,0.0677965436349861,False,True,False,0.0064899998903274,1.778082161733549e-05,True,False,True,False,-0.05406345287479075,,,False
2020-05-14,74.00120264720762,75.28433373358632,73.27700840131105,75.22357940673828,158929200,0.0,0.0,0.0061434754541609,0.0061246812440662,0.2985080559352591,0.2600632037228703,0.2706388200463228,70.86139602661133,66.14093406677246,72.53660319455474,32.61000061035156,-0.0756802228267686,False,True,False,0.0061900001764297,1.6958904592958214e-05,True,False,True,False,-0.02759195016825655,,,False
2020-05-15,72.99022818793124,74.82500534999646,72.95620221512807,74.7788314819336,166348400,0.0,0.0,-0.0059123472761102,-0.0059298943985722,0.2936802942120785,0.2543952999040079,0.2580045626163965,71.17335052490235,66.21666175842284,70.31695842516953,31.88999938964844,-0.0220791538554762,False,True,False,0.0063999998569488,1.7534246183421513e-05,True,False,True,False,-0.02521969968440596,,,False
2020-05-18,76.10571491448931,76.9149590881701,75.41311427356375,76.54071044921875,135178400,0.0,0.0,0.0235611995048468,0.023287918669503,0.2850811166544054,0.2551952600498933,0.2589192264208359,71.64453201293945,66.34648323059082,78.58671403884034,29.299999237060547,-0.081216688684811,False,True,False,0.0074400001764297,2.038356212720479e-05,True,False,True,False,-0.007918875716200091,,,False
2020-05-19,76.55772557449362,77.40585342154391,76.0668333890782,76.09842681884766,101729600,0.0,0.0,-0.0057784103096942,-0.0057951699163222,0.2532332188796649,0.2405868331845812,0.2468391904966543,72.19733047485352,66.57826606750488,72.71536459723337,30.530000686645508,0.0419795727512912,False,True,False,0.0071100002527236,1.94794527471882e-05,True,False,True,False,-0.05206678798679021,,,False
2020-05-20,76.95869365031022,77.64886168488982,76.91981000404272,77.5783920288086,111504800,0.0,0.0,0.0194480394908029,0.0192613430741886,0.2450860135330327,0.2373491463338229,0.2426331131280876,72.73045425415039,66.74672676086426,72.73259212730774,27.989999771118164,-0.0831968836685417,False,True,False,0.0068000000715255,1.8630137182261847e-05,True,False,True,False,-0.03481398417814893,,,False
2020-05-21,77.43989122316047,77.98182245463944,76.7618709013521,77.00003051757812,102688800,0.0,0.0,-0.0074551881794056,-0.0074831169910808,0.2476124261558209,0.2338525226732774,0.2376427649797613,73.2476261138916,66.95165641784668,75.80435901174252,29.530000686645508,0.0550196830339531,False,True,False,0.0067699998617172,1.8547944826622532e-05,True,False,True,False,-0.04768758071063417,,,False
2020-05-22,76.73755327647146,77.57839828930445,76.63549018604292,77.49577331542969,81803200,0.0,0.0,0.0064382156022444,0.0064175788208458,0.2341989788600626,0.2308089767200583,0.2368730361051837,73.69336700439453,67.29834548950195,74.87876894152461,28.15999984741211,-0.0463935254784115,False,True,False,0.006570000052452,1.8000000143704348e-05,True,False,True,False,-0.04740101961405849,,,False
2020-05-26,78.61609539871866,78.79592582486933,76.91497432363046,76.97087097167969,125522000,0.0,0.0,-0.0067733028692222,-0.0067963457951896,0.2380135093629199,0.2339308903280846,0.2367647189549583,74.11043968200684,67.49037994384766,69.55371187575263,28.010000228881836,-0.0053266910278075,False,True,False,0.0069800001382827,1.9123288050089796e-05,True,False,True,False,-0.04208649292589847,,,False
2020-05-27,76.82748410104101,77.4520328550853,76.08627697001077,77.30622100830078,112945200,0.0,0.0,0.0043568434706224,0.004347379905666,0.2234747203499886,0.2298590091427601,0.236306960333259,74.59990272521972,67.86245819091796,68.5169988984579,27.6200008392334,-0.0139235768104813,False,True,False,0.0068000000715255,1.8630137182261847e-05,True,False,True,False,-0.052725288042345386,,,False
2020-05-28,76.98055708772252,78.6014851025523,76.70352133146933,77.34022521972656,133560800,0.0,0.0,0.0004398638425506,0.0004397671308096,0.2021332108311816,0.2317415331907289,0.239738557359518,74.98018417358398,68.18359367370606,66.50878043536031,28.59000015258789,0.0351194527111178,False,True,False,0.0070499998331069,1.9315068035909572e-05,True,False,True,False,-0.08376679069469731,,,False
2020-05-29,77.5832675133885,78.04499886732665,76.90767976403508,77.2649154663086,153532400,0.0,0.0,-0.0009737462388299,-0.0009742206376865,0.1942360665267254,0.2294337966396442,0.2382422329401869,75.28314437866212,68.53322715759278,59.87866157635115,27.510000228881836,-0.0377754430899608,False,True,False,0.0064800000190734,1.7753424709790375e-05,True,False,True,False,-0.08086393576209297,,,False
